Store,Dept,Date,Weekly_Sales,IsHoliday
3,3,2023-05-21,5954.333856576782,False
3,3,2023-05-28,8424.326502851503,False
3,3,2023-06-04,2079.3295658876405,False
3,3,2023-06-11,3083.040077918584,False
3,3,2023-06-18,9024.151388548358,False
3,3,2023-06-25,7227.868984224126,False
3,3,2023-07-02,4872.546705411282,False
3,3,2023-07-09,1015.0346517201356,False
3,3,2023-07-16,3111.4133414231487,False
3,3,2023-07-23,7866.05449467588,False
3,3,2023-07-30,2012.5454729706173,False
3,3,2023-08-06,4884.158632948851,False
3,3,2023-08-13,2318.8630709643166,False
3,3,2023-08-20,5001.700103283278,False
3,3,2023-08-27,5235.23774773298,False
3,3,2023-09-03,8293.425767891482,False
3,3,2023-09-10,2535.447185099963,False
3,3,2023-09-17,6597.40565219461,False
3,3,2023-09-24,7657.148659279307,False
3,3,2023-10-01,8160.083446248395,False
3,3,2023-10-08,7693.247409516828,False
3,3,2023-10-15,3218.8706478079393,False
3,3,2023-10-22,1420.500452026767,False
3,3,2023-10-29,1639.659447256447,False
3,3,2023-11-05,9308.736298987746,False
3,3,2023-11-12,9793.029864909458,False
3,3,2023-11-19,8083.353210354211,False
3,3,2023-11-26,5180.539064688525,False
3,3,2023-12-03,9076.957114926136,False
3,3,2023-12-10,7553.382993020885,False
3,3,2023-12-17,5643.053714025985,False
3,3,2023-12-24,9937.887970337257,False
3,3,2023-12-31,8097.746175074033,False
3,4,2023-01-01,6058.655667407388,True
3,4,2023-01-08,4539.250495380027,False
3,4,2023-01-15,8892.015607865833,False
3,4,2023-01-22,1146.9966772967782,False
3,4,2023-01-29,8898.18382273085,False
3,4,2023-02-05,4205.811100978699,False
3,4,2023-02-12,2504.084178124108,False
3,4,2023-02-19,5933.3257069940555,False
3,4,2023-02-26,9560.731582822356,False
3,4,2023-03-05,7566.678603034795,False
3,4,2023-03-12,5183.714448291631,False
3,4,2023-03-19,7509.5476152948195,False
3,4,2023-03-26,9146.417243695621,False
3,4,2023-04-02,2639.3863248210955,False
3,4,2023-04-09,5160.86725208072,False
3,4,2023-04-16,6767.666539680801,False
3,4,2023-04-23,9909.855582178898,False
3,4,2023-04-30,7037.380892554809,False
3,4,2023-05-07,9394.59398210255,False
3,4,2023-05-14,8908.56275893316,False
3,4,2023-05-21,7636.117694556057,False
3,4,2023-05-28,7341.737079792996,False
3,4,2023-06-04,5794.644492348799,False
3,4,2023-06-11,7887.248999390896,False
3,4,2023-06-18,9245.820091259891,False
3,4,2023-06-25,5595.722576916807,False
3,4,2023-07-02,4864.22761165844,False
3,4,2023-07-09,2335.531700361152,False
3,4,2023-07-16,8634.026068288029,False
3,4,2023-07-23,8420.844095077957,False
3,4,2023-07-30,9133.395953106705,False
3,4,2023-08-06,6389.986132282768,False
3,4,2023-08-13,8629.663854934248,False
3,4,2023-08-20,4982.070899305343,False
3,4,2023-08-27,6286.430199969576,False
3,4,2023-09-03,5601.645559946147,False
3,4,2023-09-10,1953.7809439013913,False
3,4,2023-09-17,1414.396760726045,False
3,4,2023-09-24,4586.378821273314,False
3,4,2023-10-01,5317.450243773223,False
3,4,2023-10-08,6506.474643653541,False
3,4,2023-10-15,7234.784102538946,False
3,4,2023-10-22,2321.2487957430935,False
3,4,2023-10-29,4404.985926277195,False
3,4,2023-11-05,8931.715360644288,False
3,4,2023-11-12,4022.9683571591254,False
3,4,2023-11-19,5908.75067844722,False
3,4,2023-11-26,9343.793361535325,False
3,4,2023-12-03,5404.390138161965,False
3,4,2023-12-10,1829.4029261528979,False
3,4,2023-12-17,5928.072020513917,False
3,4,2023-12-24,2134.6077883506173,False
3,4,2023-12-31,8230.87342827192,False
3,5,2023-01-01,5273.035182333876,True
3,5,2023-01-08,1245.266669730413,False
3,5,2023-01-15,7050.767483889013,False
3,5,2023-01-22,1728.4500070062145,False
3,5,2023-01-29,4785.639656352244,False
3,5,2023-02-05,3746.1638047708134,False
3,5,2023-02-12,9892.575017346706,False
3,5,2023-02-19,3137.1661936330406,False
3,5,2023-02-26,9761.402014165351,False
3,5,2023-03-05,5722.196836533099,False
3,5,2023-03-12,6890.375733925485,False
3,5,2023-03-19,6384.493058409793,False
3,5,2023-03-26,1461.8015558746408,False
3,5,2023-04-02,2709.649330592198,False
3,5,2023-04-09,2822.004757778208,False
3,5,2023-04-16,6378.885978673532,False
3,5,2023-04-23,7249.2066225197605,False
3,5,2023-04-30,5411.739419985208,False
3,5,2023-05-07,9303.082980997728,False
3,5,2023-05-14,4415.088379405364,False
3,5,2023-05-21,9119.750922862111,False
3,5,2023-05-28,4678.025712891305,False
3,5,2023-06-04,1635.0356632451353,False
3,5,2023-06-11,9317.71475962163,False
3,5,2023-06-18,6002.5184005420315,False
3,5,2023-06-25,1324.7510587406305,False
3,5,2023-07-02,4191.283305877523,False
3,5,2023-07-09,8176.238034030375,False
3,5,2023-07-16,4435.455566726509,False
3,5,2023-07-23,9602.272499938299,False
3,5,2023-07-30,2782.8377379040867,False
3,5,2023-08-06,2184.631327694381,False
3,5,2023-08-13,4555.857587301047,False
3,5,2023-08-20,9048.599961900802,False
3,5,2023-08-27,8631.878149218872,False
3,5,2023-09-03,8347.165645375713,False
3,5,2023-09-10,8360.508236245669,False
3,5,2023-09-17,3793.927870057714,False
3,5,2023-09-24,2446.3056689211444,False
3,5,2023-10-01,4989.625258103511,False
3,5,2023-10-08,5980.597017525352,False
3,5,2023-10-15,5362.436729449694,False
3,5,2023-10-22,4397.577587084677,False
3,5,2023-10-29,8387.337214027113,False
3,5,2023-11-05,8023.47773128012,False
3,5,2023-11-12,5239.010772644428,False
3,5,2023-11-19,6119.191727139613,False
3,5,2023-11-26,5104.446339316203,False
3,5,2023-12-03,7184.356467083434,False
3,5,2023-12-10,4894.8647719625515,False
3,5,2023-12-17,6855.316400413484,False
3,5,2023-12-24,6943.503461759485,False
3,5,2023-12-31,7770.5301144111245,False
4,1,2023-01-01,5146.633574556086,True
4,1,2023-01-08,4460.099674006403,False
4,1,2023-01-15,3142.2792785871075,False
4,1,2023-01-22,7704.043912993426,False
4,1,2023-01-29,8195.054317601884,False
4,1,2023-02-05,6097.091628261985,False
4,1,2023-02-12,5246.66610065857,False
4,1,2023-02-19,7733.765838990704,False
4,1,2023-02-26,4815.330174864772,False
4,1,2023-03-05,3586.1271064280127,False
4,1,2023-03-12,6612.141100281007,False
4,1,2023-03-19,1430.6820682779867,False
4,1,2023-03-26,7448.1168645117705,False
4,1,2023-04-02,2801.6375278619744,False
4,1,2023-04-09,4815.35662181487,False
4,1,2023-04-16,6455.910032416464,False
4,1,2023-04-23,2984.4698504820108,False
4,1,2023-04-30,5758.281706754261,False
4,1,2023-05-07,3817.67719918123,False
4,1,2023-05-14,4495.290158462448,False
4,1,2023-05-21,7959.468501758349,False
4,1,2023-05-28,6165.097213720361,False
4,1,2023-06-04,8017.468978331653,False
4,1,2023-06-11,8983.899880035853,False
4,1,2023-06-18,5293.5717867270105,False
4,1,2023-06-25,8383.21900836524,False
4,1,2023-07-02,2632.0782592147534,False
4,1,2023-07-09,6620.764530930114,False
4,1,2023-07-16,7121.6593357984075,False
4,1,2023-07-23,2143.228444635868,False
4,1,2023-07-30,3504.6567472509205,False
4,1,2023-08-06,8644.735369867649,False
4,1,2023-08-13,2904.7685257763264,False
4,1,2023-08-20,7548.744346374506,False
4,1,2023-08-27,4180.917056685324,False
4,1,2023-09-03,4916.945464600259,False
4,1,2023-09-10,1505.6793507313187,False
4,1,2023-09-17,2444.7857255662566,False
4,1,2023-09-24,9107.358525431642,False
4,1,2023-10-01,7796.403516084486,False
4,1,2023-10-08,9457.580830161301,False
4,1,2023-10-15,8186.0666790567075,False
4,1,2023-10-22,1493.3419218707072,False
4,1,2023-10-29,9286.60979693946,False
4,1,2023-11-05,7307.776440115337,False
4,1,2023-11-12,3129.9787624340593,False
4,1,2023-11-19,6401.8882984329375,False
4,1,2023-11-26,1918.6639164819458,False
4,1,2023-12-03,2328.120534902122,False
4,1,2023-12-10,6080.3042953181775,False
4,1,2023-12-17,9846.95405454545,False
4,1,2023-12-24,1434.3157580336833,False
4,1,2023-12-31,6028.492781612255,False
4,2,2023-01-01,3772.923240568786,True
4,2,2023-01-08,9059.136258790137,False
4,2,2023-01-15,7180.152978054614,False
4,2,2023-01-22,3268.831459515084,False
4,2,2023-01-29,1750.9751356816946,False
4,2,2023-02-05,4145.061352387673,False
4,2,2023-02-12,6799.707995095338,False
4,2,2023-02-19,7360.46446370514,False
4,2,2023-02-26,9240.736814001233,False
4,2,2023-03-05,7349.992017170676,False
4,2,2023-03-12,4833.2642700239285,False
4,2,2023-03-19,4899.8505702559705,False
4,2,2023-03-26,3741.396217190738,False
4,2,2023-04-02,1255.0670668829412,False
4,2,2023-04-09,5528.578034111256,False
4,2,2023-04-16,5385.538993265531,False
4,2,2023-04-23,9131.334776436452,False
4,2,2023-04-30,9224.904094761274,False
4,2,2023-05-07,9505.839688034192,False
4,2,2023-05-14,8796.595471327595,False
4,2,2023-05-21,5686.286504292425,False
4,2,2023-05-28,7653.846482177548,False
4,2,2023-06-04,5771.875588709544,False
4,2,2023-06-11,7011.943434607057,False
4,2,2023-06-18,9094.657803021788,False
4,2,2023-06-25,4812.120089526998,False
4,2,2023-07-02,8082.3797849775965,False
4,2,2023-07-09,2461.2101835641492,False
4,2,2023-07-16,8644.508438974064,False
4,2,2023-07-23,3332.4371491097677,False
4,2,2023-07-30,1690.3019718467608,False
4,2,2023-08-06,8447.579425458178,False
4,2,2023-08-13,8947.844346339813,False
4,2,2023-08-20,4250.008458914321,False
4,2,2023-08-27,5955.956449395576,False
4,2,2023-09-03,9434.487300554092,False
4,2,2023-09-10,9162.370200089492,False
4,2,2023-09-17,7207.909484628912,False
4,2,2023-09-24,6654.606439911604,False
4,2,2023-10-01,6703.866050324954,False
4,2,2023-10-08,1589.7369014335302,False
4,2,2023-10-15,9040.80869091002,False
4,2,2023-10-22,7868.588138420246,False
4,2,2023-10-29,5430.303117239888,False
4,2,2023-11-05,5310.086086575835,False
4,2,2023-11-12,6300.790333961741,False
4,2,2023-11-19,8607.434390099716,False
4,2,2023-11-26,2145.5662319287076,False
4,2,2023-12-03,8203.394965966141,False
4,2,2023-12-10,5457.819295173455,False
4,2,2023-12-17,1148.3902988516393,False
4,2,2023-12-24,4470.296060951818,False
4,2,2023-12-31,5274.1940722460195,False
4,3,2023-01-01,8904.68159497955,True
4,3,2023-01-08,1781.5718397542232,False
4,3,2023-01-15,3311.693668646845,False
4,3,2023-01-22,7087.893546482462,False
4,3,2023-01-29,1868.7778411786485,False
4,3,2023-02-05,9419.603020751609,False
4,3,2023-02-12,3472.0313887978896,False
4,3,2023-02-19,1975.7310370522064,False
4,3,2023-02-26,7572.255170882966,False
4,3,2023-03-05,6339.597356614728,False
4,3,2023-03-12,7735.748168810517,False
4,3,2023-03-19,4704.858292266637,False
4,3,2023-03-26,9563.664321304255,False
4,3,2023-04-02,6381.416647450073,False
4,3,2023-04-09,6346.865177096743,False
4,3,2023-04-16,7548.423883802698,False
4,3,2023-04-23,9605.688515419726,False
4,3,2023-04-30,9180.232540249111,False
4,3,2023-05-07,7220.74460565553,False
4,3,2023-05-14,3879.6783150856436,False
4,3,2023-05-21,9604.304285992574,False
4,3,2023-05-28,1928.72453249427,False
4,3,2023-06-04,5631.509644934686,False
4,3,2023-06-11,4609.901211188708,False
4,3,2023-06-18,3652.5628487995896,False
4,3,2023-06-25,4722.542397305788,False
4,3,2023-07-02,6102.477566364707,False
4,3,2023-07-09,5654.897680329446,False
4,3,2023-07-16,5838.65396503114,False
4,3,2023-07-23,4467.8296350007695,False
4,3,2023-07-30,9445.052527857539,False
4,3,2023-08-06,2941.140430773205,False
4,3,2023-08-13,2165.1541492524557,False
4,3,2023-08-20,4513.8275102366715,False
4,3,2023-08-27,9186.672865857981,False
4,3,2023-09-03,2100.2305289748815,False
4,3,2023-09-10,1614.1586697557939,False
4,3,2023-09-17,6952.394892119126,False
4,3,2023-09-24,3746.823399751184,False
4,3,2023-10-01,8066.469680422098,False
4,3,2023-10-08,8394.375682360536,False
4,3,2023-10-15,4461.736961808671,False
4,3,2023-10-22,8105.07286335821,False
4,3,2023-10-29,6747.190279510131,False
4,3,2023-11-05,5256.700765258394,False
4,3,2023-11-12,7402.479286835416,False
4,3,2023-11-19,4942.742021953674,False
4,3,2023-11-26,9883.329391481557,False
4,3,2023-12-03,6240.843609827058,False
4,3,2023-12-10,9106.391886461344,False
4,3,2023-12-17,6396.911733000863,False
4,3,2023-12-24,4534.295039464301,False
4,3,2023-12-31,5134.330855009397,False
4,4,2023-01-01,3236.0390822209747,True
4,4,2023-01-08,3455.037804247064,False
4,4,2023-01-15,3840.592522631146,False
4,4,2023-01-22,4065.6998492459657,False
4,4,2023-01-29,2006.4975684598758,False
4,4,2023-02-05,4460.228171393595,False
4,4,2023-02-12,1857.4482635427808,False
4,4,2023-02-19,5608.151857006891,False
4,4,2023-02-26,8672.172703608965,False
4,4,2023-03-05,8334.291535950197,False
4,4,2023-03-12,7856.574177873174,False
4,4,2023-03-19,7627.983285117602,False
4,4,2023-03-26,3146.641610045633,False
4,4,2023-04-02,9998.770442513687,False
4,4,2023-04-09,5194.415486881374,False
4,4,2023-04-16,5339.834533759697,False
4,4,2023-04-23,4203.606044133269,False
4,4,2023-04-30,8133.671307553183,False
4,4,2023-05-07,4886.338654311076,False
4,4,2023-05-14,8588.150637317172,False
4,4,2023-05-21,5827.837179622664,False
4,4,2023-05-28,3068.1110825169794,False
4,4,2023-06-04,9488.35114161368,False
4,4,2023-06-11,2333.187807918175,False
4,4,2023-06-18,6273.937332206596,False
4,4,2023-06-25,5210.494838010671,False
4,4,2023-07-02,1804.623271619277,False
4,4,2023-07-09,9379.006085659119,False
4,4,2023-07-16,6832.541731735302,False
4,4,2023-07-23,2573.798312031852,False
4,4,2023-07-30,8652.195139606793,False
4,4,2023-08-06,4630.47355253854,False
4,4,2023-08-13,7785.163176908337,False
4,4,2023-08-20,6621.259541784011,False
4,4,2023-08-27,4942.362848955826,False
4,4,2023-09-03,7000.439055840003,False
4,4,2023-09-10,7961.817434005013,False
4,4,2023-09-17,4052.9184589691963,False
4,4,2023-09-24,5084.232130202849,False
4,4,2023-10-01,8578.105422412522,False
4,4,2023-10-08,2896.741414427241,False
4,4,2023-10-15,5412.739998028492,False
4,4,2023-10-22,7415.054439132341,False
4,4,2023-10-29,9654.30660271938,False
4,4,2023-11-05,7817.766976380761,False
4,4,2023-11-12,3427.8602237541645,False
4,4,2023-11-19,2033.5611171231315,False
4,4,2023-11-26,5077.166069378871,False
4,4,2023-12-03,7344.963219693316,False
4,4,2023-12-10,1934.4805177012927,False
4,4,2023-12-17,4098.890728044071,False
4,4,2023-12-24,8935.370881463674,False
4,4,2023-12-31,6327.212880274169,False
4,5,2023-01-01,8957.234738043819,True
4,5,2023-01-08,5397.666741382453,False
4,5,2023-01-15,7391.396457655101,False
4,5,2023-01-22,6461.287667303615,False
4,5,2023-01-29,9189.038792575246,False
4,5,2023-02-05,9463.925427190095,False
4,5,2023-02-12,8797.028845185137,False
4,5,2023-02-19,6982.248503853457,False
4,5,2023-02-26,7791.322075198383,False
4,5,2023-03-05,3724.5140146671597,False
4,5,2023-03-12,3732.652719231898,False
4,5,2023-03-19,9537.289032098768,False
4,5,2023-03-26,7230.433102792143,False
4,5,2023-04-02,2219.0582918553537,False
4,5,2023-04-09,6839.090342799842,False
4,5,2023-04-16,5866.09755807379,False
4,5,2023-04-23,8051.9850008686235,False
4,5,2023-04-30,2218.4460994277033,False
4,5,2023-05-07,3728.8892721210477,False
4,5,2023-05-14,3678.2000283928473,False
4,5,2023-05-21,2625.501477232847,False
4,5,2023-05-28,6353.254367185736,False
4,5,2023-06-04,7523.011181973563,False
4,5,2023-06-11,2953.163716687347,False
4,5,2023-06-18,8053.484219674463,False
4,5,2023-06-25,7134.098168254247,False
4,5,2023-07-02,8783.840133826925,False
4,5,2023-07-09,5507.453551493159,False
4,5,2023-07-16,3936.84611876731,False
4,5,2023-07-23,2605.5330041286816,False
4,5,2023-07-30,6447.6067685540875,False
4,5,2023-08-06,6721.495448655116,False
4,5,2023-08-13,6769.697529610532,False
4,5,2023-08-20,2578.024599034181,False
4,5,2023-08-27,7736.740204642418,False
4,5,2023-09-03,2689.219865270572,False
4,5,2023-09-10,6078.413618544285,False
4,5,2023-09-17,1086.3857379868,False
4,5,2023-09-24,7315.557255116048,False
4,5,2023-10-01,4595.6370987457885,False
4,5,2023-10-08,1782.4930111371818,False
4,5,2023-10-15,4573.340686053453,False
4,5,2023-10-22,7437.786543184201,False
4,5,2023-10-29,2107.9227407020317,False
4,5,2023-11-05,9475.302414024429,False
4,5,2023-11-12,7816.783161312021,False
4,5,2023-11-19,5806.378865019317,False
4,5,2023-11-26,3282.9847223035194,False
4,5,2023-12-03,7895.257950136036,False
4,5,2023-12-10,4875.029332729294,False
4,5,2023-12-17,8433.20017580525,False
4,5,2023-12-24,8205.394852824673,False
4,5,2023-12-31,9677.833603414423,False
5,1,2023-01-01,3797.4735540453366,True
5,1,2023-01-08,1141.2086232828456,False
5,1,2023-01-15,3315.807294758348,False
5,1,2023-01-22,4354.842034857533,False
5,1,2023-01-29,2604.5147034293286,False
5,1,2023-02-05,6650.654035306979,False
5,1,2023-02-12,9536.574184762936,False
5,1,2023-02-19,5829.771383620896,False
5,1,2023-02-26,7310.188565360306,False
5,1,2023-03-05,7403.223540764769,False
5,1,2023-03-12,5346.006303578895,False
5,1,2023-03-19,7329.811714879326,False
5,1,2023-03-26,9709.764666478462,False
5,1,2023-04-02,2000.7979080651344,False
5,1,2023-04-09,8706.55292648801,False
5,1,2023-04-16,1914.4028538759478,False
5,1,2023-04-23,6045.197582955521,False
5,1,2023-04-30,8787.365750438876,False
5,1,2023-05-07,6811.612034104831,False
5,1,2023-05-14,8423.751740330536,False
5,1,2023-05-21,4839.265752029658,False
5,1,2023-05-28,1508.5758024143024,False
5,1,2023-06-04,4564.559086833931,False
5,1,2023-06-11,5412.826793926715,False
5,1,2023-06-18,1959.8026801318404,False
5,1,2023-06-25,6229.568800937011,False
5,1,2023-07-02,5245.751807213376,False
5,1,2023-07-09,7868.706010053687,False
5,1,2023-07-16,2968.0551575681748,False
5,1,2023-07-23,5412.620232297831,False
5,1,2023-07-30,5134.1457257576385,False
5,1,2023-08-06,7534.269134549394,False
5,1,2023-08-13,9378.12900372972,False
5,1,2023-08-20,7576.068900365903,False
5,1,2023-08-27,3521.485866529323,False
5,1,2023-09-03,4121.345755947332,False
5,1,2023-09-10,6426.001762283174,False
5,1,2023-09-17,9983.015419936452,False
5,1,2023-09-24,8728.349887757047,False
5,1,2023-10-01,6806.958043191148,False
5,1,2023-10-08,6414.515064810645,False
5,1,2023-10-15,3381.2518357141084,False
5,1,2023-10-22,5158.145268221242,False
5,1,2023-10-29,9730.988789229561,False
5,1,2023-11-05,9437.18289775624,False
5,1,2023-11-12,8554.862351200092,False
5,1,2023-11-19,5722.123511147935,False
5,1,2023-11-26,7309.481910358688,False
5,1,2023-12-03,8973.396513900807,False
5,1,2023-12-10,5611.167407149115,False
5,1,2023-12-17,9779.716895585456,False
5,1,2023-12-24,4777.579061565597,False
5,1,2023-12-31,1045.5619577856953,False
5,2,2023-01-01,6060.227863086558,True
5,2,2023-01-08,5217.731355651173,False
5,2,2023-01-15,7559.2026095121255,False
5,2,2023-01-22,3577.0921288440195,False
5,2,2023-01-29,6486.362076031684,False
5,2,2023-02-05,3105.2277470299405,False
5,2,2023-02-12,3409.2320996393273,False
5,2,2023-02-19,6349.511114618925,False
5,2,2023-02-26,9405.090534732648,False
5,2,2023-03-05,6101.841642881879,False
5,2,2023-03-12,4974.650894526926,False
5,2,2023-03-19,7560.145965848914,False
5,2,2023-03-26,7247.911910104511,False
5,2,2023-04-02,7943.9914597679335,False
5,2,2023-04-09,3154.861864113078,False
5,2,2023-04-16,4389.309053675792,False
5,2,2023-04-23,2086.4001100110413,False
5,2,2023-04-30,7708.280967162923,False
5,2,2023-05-07,2703.8235307440664,False
5,2,2023-05-14,5303.209916520489,False
5,2,2023-05-21,4511.694010807259,False
5,2,2023-05-28,6500.08978008288,False
5,2,2023-06-04,2454.1481746319605,False
5,2,2023-06-11,9065.416583884145,False
5,2,2023-06-18,2763.6379376198756,False
5,2,2023-06-25,3806.763232428974,False
5,2,2023-07-02,6919.460421809752,False
5,2,2023-07-09,2754.5927537145462,False
5,2,2023-07-16,2068.160259691003,False
5,2,2023-07-23,2670.281056235446,False
5,2,2023-07-30,5326.489720786007,False
5,2,2023-08-06,2560.4299899492935,False
5,2,2023-08-13,4759.301043189473,False
5,2,2023-08-20,1008.7740230569551,False
5,2,2023-08-27,8155.349771566747,False
5,2,2023-09-03,6097.402028931864,False
5,2,2023-09-10,1778.4164901223091,False
5,2,2023-09-17,4451.5443680496155,False
5,2,2023-09-24,4385.728692382313,False
5,2,2023-10-01,7415.18224351188,False
5,2,2023-10-08,4316.656691359094,False
5,2,2023-10-15,8631.62034848802,False
5,2,2023-10-22,3431.1834898003344,False
5,2,2023-10-29,5427.054530157461,False
5,2,2023-11-05,5646.1234514403595,False
5,2,2023-11-12,3063.7085696817767,False
5,2,2023-11-19,7288.452497492346,False
5,2,2023-11-26,1957.8241678469203,False
5,2,2023-12-03,8232.034102951546,False
5,2,2023-12-10,6294.155079365762,False
5,2,2023-12-17,6238.034263856565,False
5,2,2023-12-24,3043.7666826731147,False
5,2,2023-12-31,7221.2042337939565,False
5,3,2023-01-01,2768.6898910319214,True
5,3,2023-01-08,6046.241879320944,False
5,3,2023-01-15,1598.2668819698306,False
5,3,2023-01-22,9449.07515772295,False
5,3,2023-01-29,7358.331560647861,False
5,3,2023-02-05,6951.855901207801,False
5,3,2023-02-12,4436.941182603756,False
5,3,2023-02-19,8422.525320786423,False
5,3,2023-02-26,8749.071810404675,False
5,3,2023-03-05,9922.45175348075,False
5,3,2023-03-12,9334.829930038739,False
5,3,2023-03-19,9463.992798820038,False
5,3,2023-03-26,7284.554396290685,False
5,3,2023-04-02,2536.1095701018194,False
5,3,2023-04-09,7768.7659642021545,False
5,3,2023-04-16,1313.8515757930547,False
5,3,2023-04-23,8085.2601765788,False
5,3,2023-04-30,6178.154266596938,False
5,3,2023-05-07,9401.061423877483,False
5,3,2023-05-14,3008.3959190929836,False
5,3,2023-05-21,5340.298521517518,False
5,3,2023-05-28,3429.725853402433,False
5,3,2023-06-04,2476.46616455334,False
5,3,2023-06-11,6151.237561134853,False
5,3,2023-06-18,3086.633923589784,False
5,3,2023-06-25,4389.183245943522,False
5,3,2023-07-02,8451.565045666102,False
5,3,2023-07-09,6777.208266000115,False
5,3,2023-07-16,5738.577807274221,False
5,3,2023-07-23,5293.530606976856,False
5,3,2023-07-30,6248.347434642531,False
5,3,2023-08-06,7479.576795954442,False
5,3,2023-08-13,9941.80248007434,False
5,3,2023-08-20,2982.951499252681,False
5,3,2023-08-27,9757.04676631064,False
5,3,2023-09-03,5952.5520852556365,False
5,3,2023-09-10,8087.626939675132,False
5,3,2023-09-17,3661.882179054749,False
5,3,2023-09-24,6127.030679253824,False
5,3,2023-10-01,9095.21812069213,False
5,3,2023-10-08,9834.144249172601,False
5,3,2023-10-15,7372.393917340478,False
5,3,2023-10-22,8826.780153181575,False
5,3,2023-10-29,2750.201851976787,False
5,3,2023-11-05,8834.838602578624,False
5,3,2023-11-12,4157.168668639062,False
5,3,2023-11-19,2629.391495202367,False
5,3,2023-11-26,6977.194351375723,False
5,3,2023-12-03,9377.909422523939,False
5,3,2023-12-10,6831.488339217769,False
5,3,2023-12-17,8032.23367719154,False
5,3,2023-12-24,3948.6380821000366,False
5,3,2023-12-31,4242.785491218654,False
5,4,2023-01-01,6512.007037605373,True
5,4,2023-01-08,1788.577490166874,False
5,4,2023-01-15,8461.985142636271,False
5,4,2023-01-22,3878.259001350895,False
5,4,2023-01-29,9188.585286164904,False
5,4,2023-02-05,7822.813367168413,False
5,4,2023-02-12,7884.802355491212,False
5,4,2023-02-19,4561.731309585486,False
5,4,2023-02-26,1533.5894447357969,False
5,4,2023-03-05,1778.4890072008493,False
5,4,2023-03-12,5873.385042396177,False
5,4,2023-03-19,3867.7256488940698,False
5,4,2023-03-26,1917.586726610038,False
5,4,2023-04-02,7651.503105285875,False
5,4,2023-04-09,2983.6155580021023,False
5,4,2023-04-16,2885.8811869841584,False
5,4,2023-04-23,6006.749379227282,False
5,4,2023-04-30,6474.314586180238,False
5,4,2023-05-07,1287.0514573894252,False
5,4,2023-05-14,1967.8294893562972,False
5,4,2023-05-21,1057.469137728165,False
5,4,2023-05-28,7592.866987198124,False
5,4,2023-06-04,2128.6022068573293,False
5,4,2023-06-11,5916.398538887444,False
5,4,2023-06-18,4273.013947937918,False
5,4,2023-06-25,8300.642887163436,False
5,4,2023-07-02,6046.211884367959,False
5,4,2023-07-09,2763.344254135406,False
5,4,2023-07-16,2145.8723487687066,False
5,4,2023-07-23,4364.008267331696,False
5,4,2023-07-30,4514.31352298225,False
5,4,2023-08-06,6597.043802676053,False
5,4,2023-08-13,5177.956990721541,False
5,4,2023-08-20,9297.974492666302,False
5,4,2023-08-27,5316.1453222843,False
5,4,2023-09-03,6051.55461592247,False
5,4,2023-09-10,4439.83678487416,False
5,4,2023-09-17,1210.8074998302109,False
5,4,2023-09-24,5060.616352746545,False
5,4,2023-10-01,1062.7533896766347,False
5,4,2023-10-08,5076.110490112866,False
5,4,2023-10-15,3873.2335453739347,False
5,4,2023-10-22,2419.1400233166232,False
5,4,2023-10-29,1646.7713549316325,False
5,4,2023-11-05,1496.5094418887393,False
5,4,2023-11-12,2435.1499507835224,False
5,4,2023-11-19,5920.892482989875,False
5,4,2023-11-26,7040.036171924283,False
5,4,2023-12-03,8354.948953213558,False
5,4,2023-12-10,6050.750010242391,False
5,4,2023-12-17,8074.701568430585,False
5,4,2023-12-24,7180.915624889393,False
5,4,2023-12-31,8176.057167067003,False
5,5,2023-01-01,1257.4402930764481,True
5,5,2023-01-08,6781.170563179996,False
5,5,2023-01-15,7657.558800296297,False
5,5,2023-01-22,8132.8415707186,False
5,5,2023-01-29,7648.021832422632,False
5,5,2023-02-05,1399.4125631048291,False
5,5,2023-02-12,5231.469744949988,False
5,5,2023-02-19,4038.706723666013,False
5,5,2023-02-26,2918.1949999375324,False
5,5,2023-03-05,8584.563673455636,False
5,5,2023-03-12,1609.2321566100609,False
5,5,2023-03-19,8814.461261462671,False
5,5,2023-03-26,4421.828206216018,False
5,5,2023-04-02,4917.481091915381,False
5,5,2023-04-09,2962.2243702686765,False
5,5,2023-04-16,8611.435074831428,False
5,5,2023-04-23,8851.18576951488,False
5,5,2023-04-30,1339.2573571334558,False
5,5,2023-05-07,7665.972917582267,False
5,5,2023-05-14,1246.478416498781,False
5,5,2023-05-21,1966.4722532998512,False
5,5,2023-05-28,9663.05229075596,False
5,5,2023-06-04,2982.5756799372093,False
5,5,2023-06-11,4229.209847793781,False
5,5,2023-06-18,7245.934439604415,False
5,5,2023-06-25,9193.178004656396,False
5,5,2023-07-02,9670.528664066302,False
5,5,2023-07-09,1194.9820619996444,False
5,5,2023-07-16,1006.9726522434605,False
5,5,2023-07-23,2377.5481939611336,False
5,5,2023-07-30,9874.608229942653,False
5,5,2023-08-06,4308.316868783919,False
5,5,2023-08-13,3454.116253580226,False
5,5,2023-08-20,8401.078255621007,False
5,5,2023-08-27,1865.9361274850937,False
5,5,2023-09-03,2950.0452328306083,False
5,5,2023-09-10,1353.6696708577433,False
5,5,2023-09-17,4068.1373277429075,False
5,5,2023-09-24,2300.789308294967,False
5,5,2023-10-01,4701.09465948586,False
5,5,2023-10-08,2855.677170869139,False
